row,y,split
14968,0,calib
14969,1,calib
14970,1,calib
14971,1,calib
14972,1,train
14973,1,train
14974,1,calib
14975,1,train
14976,1,train
14977,0,train
14978,1,train
14979,1,calib
14980,1,train
14981,1,train
14982,1,train
14983,1,test
14984,1,train
14985,1,calib
14986,1,train
14987,1,train
14988,1,train
14989,1,test
14990,0,train
14991,0,test
14992,0,test
14993,0,test
14994,1,calib
14995,1,calib
14996,1,calib
14997,0,train
14998,1,test
14999,0,train
15000,1,train
15001,0,train
15002,1,test
15003,1,test
15004,0,calib
15005,1,calib
15006,0,train
15007,1,train
15008,1,test
15009,1,train
15010,1,calib
15011,1,calib
15012,1,test
15013,1,train
15014,1,test
15015,0,train
15016,1,train
15017,1,train
15018,0,train
15019,1,train
15020,1,calib
15021,1,calib
15022,1,train
15023,1,train
15024,1,calib
15025,1,train
15026,1,calib
15027,1,train
15028,1,train
15029,1,train
15030,1,calib
15031,1,train
15032,0,train
15033,1,train
15034,0,train
15035,0,train
15036,1,test
15037,0,train
15038,1,train
15039,1,test
15040,1,train
15041,1,test
15042,1,train
15043,1,train
15044,1,calib
15045,1,test
15046,1,test
15047,1,train
15048,1,train
15049,1,train
15050,1,test
15051,1,train
15052,1,train
15053,1,train
15054,1,train
15055,1,test
15056,0,calib
15057,1,train
15058,1,calib
15059,1,calib
15060,1,test
15061,1,calib
15062,1,train
15063,1,train
15064,1,train
15065,1,train
15066,1,train
15067,1,train
15068,0,calib
15069,1,train
15070,0,train
15071,0,train
15072,1,calib
15073,1,train
15074,0,train
15075,0,train
15076,1,calib
15077,0,train
15078,1,train
15079,1,test
15080,1,calib
15081,1,train
15082,0,train
15083,1,train
15084,1,calib
15085,0,train
15086,1,train
15087,0,train
15088,1,train
15089,0,train
15090,1,train
15091,1,train
15092,1,train
15093,1,train
15094,1,calib
15095,0,calib
15096,1,train
15097,1,train
15098,1,train
15099,1,calib
15100,0,calib
15101,0,train
15102,1,train
15103,1,test
15104,0,train
15105,0,train
15106,1,calib
15107,1,train
15108,0,train
15109,1,calib
15110,1,train
15111,1,train
15112,1,train
15113,1,test
15114,1,train
15115,1,train
15116,1,train
15117,0,train
15118,1,train
15119,0,train
15120,1,calib
15121,0,train
15122,1,train
15123,1,train
15124,1,train
15125,0,calib
15126,1,train
15127,0,train
15128,1,test
15129,1,test
15130,1,calib
15131,1,train
15132,0,train
15133,0,train
15134,1,train
15135,1,calib
15136,1,train
15137,1,train
15138,1,test
15139,1,train
15140,1,calib
15141,0,calib
15142,1,calib
15143,0,train
15144,1,train
15145,1,test
15146,0,train
15147,1,calib
15148,1,calib
15149,1,train
15150,1,calib
15151,1,train
15152,1,train
15153,0,calib
15154,1,train
15155,1,train
15156,1,train
15157,1,train
15158,1,train
15159,1,train
15160,0,train
15161,0,calib
15162,1,train
15163,1,calib
15164,1,train
15165,0,train
15166,1,calib
15167,1,calib
15168,1,train
15169,1,calib
15170,1,train
15171,1,train
15172,0,train
15173,1,test
15174,1,train
15175,1,train
15176,1,calib
15177,1,calib
15178,1,test
15179,1,train
15180,1,test
15181,1,train
15182,1,test
15183,1,train
15184,1,train
15185,1,test
15186,0,calib
15187,0,test
15188,0,train
15189,1,train
15190,1,calib
15191,0,calib
15192,1,test
15193,1,train
15194,1,test
15195,1,test
15196,1,calib
15197,1,train
15198,1,calib
15199,0,train
15200,1,calib
15201,1,train
15202,1,calib
15203,1,calib
15204,0,train
15205,1,train
15206,1,train
15207,1,train
15208,1,train
15209,1,train
15210,1,train
15211,0,train
15212,1,train
15213,1,train
15214,1,train
15215,1,train
15216,1,calib
15217,1,test
15218,1,train
15219,1,calib
15220,1,train
15221,1,calib
15222,1,train
15223,1,train
15224,1,calib
15225,0,test
15226,1,train
15227,1,calib
15228,1,train
15229,0,train
15230,0,calib
15231,1,train
15232,0,train
15233,1,calib
15234,1,train
15235,1,train
15236,1,train
15237,1,train
15238,1,train
15239,0,test
15240,1,calib
15241,1,train
15242,0,train
15243,1,train
15244,0,calib
15245,1,test
15246,1,calib
15247,1,test
15248,0,train
15249,1,calib
15250,0,test
15251,1,test
15252,1,train
15253,0,test
15254,1,train
15255,1,test
15256,1,train
15257,0,train
15258,1,test
15259,0,test
15260,1,test
15261,0,train
15262,1,calib
15263,1,calib
15264,1,train
15265,1,train
15266,1,train
15267,1,train
15268,1,train
15269,1,train
15270,1,calib
15271,0,train
15272,1,calib
15273,1,train
15274,1,train
15275,0,test
15276,1,train
15277,1,train
15278,0,train
15279,0,test
15280,1,train
15281,1,train
15282,1,train
15283,1,calib
15284,0,train
15285,1,train
15286,1,test
15287,1,calib
15288,1,train
15289,1,calib
15290,0,test
15291,1,train
15292,1,calib
15293,1,train
15294,1,calib
15295,1,calib
15296,0,test
15297,1,test
15298,1,calib
15299,1,train
15300,1,test
15301,1,calib
15302,1,train
15303,1,train
15304,1,train
15305,1,train
15306,1,train
15307,1,train
15308,1,train
15309,1,train
15310,1,calib
15311,0,test
15312,1,train
15313,1,train
15314,1,train
15315,0,train
15316,1,train
15317,1,train
15318,0,train
15319,1,calib
15320,0,train
15321,1,train
15322,1,train
15323,1,test
15324,1,calib
15325,1,test
15326,1,train
15327,1,train
15328,1,calib
15329,1,train
15330,1,test
15331,0,test
15332,1,calib
15333,1,train
15334,0,train
15335,0,train
15336,1,calib
15337,1,train
15338,1,calib
15339,1,test
15340,1,test
15341,0,test
15342,1,train
15343,0,train
15344,1,test
15345,0,train
15346,1,train
15347,0,test
15348,1,test
15349,0,train
15350,1,calib
15351,1,calib
15352,0,test
15353,1,calib
15354,1,calib
15355,1,test
15356,1,calib
15357,1,calib
15358,1,train
15359,1,calib
15360,1,train
15361,1,calib
15362,1,train
15363,1,calib
15364,1,test
15365,0,calib
15366,1,train
15367,1,train
15368,1,train
15369,0,train
15370,0,test
15371,1,calib
15372,1,train
15373,1,train
15374,1,train
15375,0,train
15376,1,train
15377,1,train
15378,1,calib
15379,1,test
15380,1,train
15381,0,train
15382,0,train
15383,1,train
15384,0,calib
15385,1,test
15386,1,calib
15387,0,test
15388,0,train
15389,1,train
15390,0,train
15391,1,train
15392,1,train
15393,1,train
15394,0,calib
15395,1,train
15396,1,train
15397,1,test
15398,1,train
15399,1,train
15400,1,train
15401,1,train
15402,1,train
15403,1,train
15404,1,train
15405,1,train
15406,1,test
15407,1,train
15408,0,calib
15409,0,train
15410,1,train
15411,0,test
15412,1,train
15413,1,calib
15414,1,train
15415,0,train
15416,1,train
15417,1,test
15418,0,train
15419,1,train
15420,0,train
15421,1,calib
15422,1,train
15423,1,calib
15424,1,train
15425,0,train
15426,1,train
15427,1,train
15428,1,calib
15429,1,calib
15430,1,train
15431,0,train
15432,1,train
15433,1,train
15434,1,calib
15435,0,train
15436,0,test
15437,1,train
15438,1,train
15439,1,train
15440,1,calib
15441,1,train
15442,1,calib
15443,1,test
15444,1,test
15445,1,train
15446,1,test
15447,0,calib
15448,1,train
15449,1,calib
15450,0,calib
15451,1,train
15452,1,train
15453,0,train
15454,1,train
15455,0,train
15456,1,train
15457,1,calib
15458,1,train
15459,1,train
15460,0,train
15461,1,train
15462,0,calib
15463,1,train
15464,1,train
15465,1,train
15466,0,train
15467,0,train
15468,1,calib
15469,1,train
15470,0,train
15471,1,test
15472,1,train
15473,1,train
15474,1,train
15475,0,train
15476,1,train
15477,0,calib
15478,1,test
15479,1,train
15480,1,train
15481,0,train
15482,1,train
15483,1,calib
15484,1,train
15485,1,calib
15486,1,train
15487,0,train
15488,1,test
15489,0,train
15490,1,train
15491,1,calib
15492,1,train
15493,1,train
15494,0,train
15495,0,test
15496,0,train
15497,0,train
15498,1,test
15499,1,calib
15500,1,train
15501,1,calib
15502,1,train
15503,1,train
15504,1,test
15505,1,calib
15506,1,train
15507,0,calib
15508,0,train
15509,1,train
15510,1,train
15511,1,calib
15512,1,train
15513,0,train
15514,1,train
15515,0,calib
15516,1,train
15517,0,train
15518,1,train
15519,1,train
15520,1,test
15521,1,calib
15522,1,calib
15523,1,train
15524,0,train
15525,1,train
15526,1,train
15527,1,test
15528,0,train
15529,1,train
15530,1,train
15531,1,test
15532,1,train
15533,1,train
15534,1,train
15535,1,calib
15536,1,train
15537,1,train
15538,0,calib
15539,1,train
15540,1,test
15541,1,train
15542,1,test
15543,0,train
15544,1,train
15545,1,train
15546,0,train
15547,1,train
15548,1,test
15549,1,calib
15550,1,train
15551,0,calib
15552,1,train
15553,0,train
15554,1,test
15555,0,train
15556,0,train
15557,1,calib
15558,0,train
15559,1,train
15560,1,train
15561,0,calib
15562,0,train
15563,1,train
15564,1,train
15565,0,train
15566,1,train
15567,0,train
15568,1,train
15569,1,calib
15570,1,test
15571,1,train
15572,1,train
15573,1,train
15574,1,train
15575,1,train
15576,0,train
15577,0,train
15578,1,calib
15579,0,test
15580,1,train
15581,0,test
15582,1,train
15583,1,test
15584,1,test
15585,1,test
15586,0,train
15587,1,test
15588,1,train
15589,1,train
15590,0,calib
15591,0,train
15592,0,test
15593,1,train
15594,1,test
15595,0,test
15596,1,train
15597,1,train
15598,1,test
15599,1,train
15600,1,train
15601,0,calib
15602,1,train
15603,1,train
15604,0,test
15605,1,calib
15606,1,train
15607,1,train
15608,0,train
15609,1,test
15610,1,test
15611,1,train
15612,0,train
15613,1,train
15614,1,train
15615,1,train
15616,1,train
15617,1,calib
15618,0,calib
15619,0,test
15620,1,test
15621,0,test
15622,1,calib
15623,1,calib
15624,1,train
15625,1,calib
15626,1,test
15627,0,train
15628,1,train
15629,0,train
15630,0,test
15631,0,train
15632,0,train
15633,0,train
15634,1,train
15635,1,test
15636,0,train
15637,1,train
15638,1,train
15639,1,train
15640,1,test
15641,1,calib
15642,0,train
15643,1,train
15644,0,train
15645,1,train
15646,1,train
15647,0,test
15648,1,test
15649,1,train
15650,1,calib
15651,0,test
15652,1,train
15653,1,train
15654,0,train
15655,1,test
15656,1,test
15657,1,calib
15658,1,calib
15659,1,train
15660,0,train
15661,1,train
15662,1,train
15663,1,train
15664,0,train
15665,1,test
15666,0,train
15667,1,train
15668,0,train
15669,0,train
15670,0,train
15671,1,calib
15672,1,train
15673,1,train
15674,1,test
15675,1,test
15676,1,test
15677,1,test
15678,1,calib
15679,0,calib
15680,1,test
15681,1,train
15682,1,train
15683,1,train
15684,1,train
15685,1,calib
15686,1,calib
15687,1,calib
15688,1,train
15689,0,calib
15690,1,calib
15691,0,train
15692,0,calib
15693,1,train
15694,1,train
15695,1,train
15696,1,test
15697,1,train
15698,1,train
15699,1,train
15700,1,train
15701,1,train
15702,1,calib
15703,1,test
15704,1,test
15705,1,calib
15706,1,train
15707,1,train
15708,0,calib
15709,1,calib
15710,0,test
15711,1,train
15712,0,test
15713,1,calib
15714,1,calib
15715,1,train
15716,1,train
15717,1,train
15718,0,calib
15719,1,train
15720,1,train
15721,1,train
15722,1,test
15723,1,calib
15724,1,calib
15725,1,test
15726,0,train
15727,0,test
15728,1,test
15729,1,train
15730,1,train
15731,0,calib
15732,1,train
15733,1,train
15734,1,test
15735,1,test
15736,1,train
15737,0,train
15738,0,train
15739,1,test
15740,1,test
15741,0,train
15742,1,calib
15743,1,train
15744,0,test
15745,0,test
15746,0,train
15747,1,train
15748,1,train
15749,0,calib
15750,1,train
15751,1,train
15752,1,calib
15753,1,test
15754,0,calib
15755,1,calib
15756,1,train
15757,0,train
15758,1,calib
15759,1,calib
15760,0,train
15761,1,test
15762,0,train
15763,1,test
15764,1,train
15765,1,train
15766,1,calib
15767,0,train
15768,0,train
15769,1,train
15770,1,train
15771,1,train
15772,1,train
15773,1,calib
15774,0,test
15775,0,calib
15776,1,train
15777,0,calib
15778,1,train
15779,1,calib
15780,1,calib
15781,1,test
15782,1,train
15783,0,calib
15784,1,train
15785,0,train
15786,1,calib
15787,0,train
15788,1,train
15789,1,train
15790,1,calib
15791,1,train
15792,1,train
15793,1,test
15794,1,train
15795,1,test
15796,1,train
15797,1,train
15798,1,calib
15799,1,train
15800,1,calib
15801,1,train
15802,1,test
15803,1,train
15804,0,train
15805,1,calib
15806,0,calib
15807,1,train
15808,1,train
15809,0,test
15810,1,train
15811,1,train
15812,0,train
15813,0,calib
15814,1,train
15815,1,train
15816,1,train
15817,0,train
15818,1,calib
15819,1,train
15820,1,train
15821,1,train
15822,1,train
15823,1,calib
15824,1,train
15825,1,test
15826,1,train
15827,1,calib
15828,1,test
15829,0,train
15830,0,train
15831,0,test
15832,0,calib
15833,1,test
15834,1,calib
15835,1,train
15836,1,train
15837,1,train
15838,1,train
15839,0,calib
15840,1,train
15841,1,train
15842,1,train
15843,1,train
15844,1,train
15845,1,test
15846,1,calib
15847,0,train
15848,1,calib
15849,1,train
15850,1,train
15851,1,train
15852,0,train
15853,1,train
15854,1,test
15855,1,calib
15856,1,calib
15857,0,calib
15858,1,calib
15859,1,calib
15860,0,train
15861,1,test
15862,1,train
15863,1,test
15864,1,test
15865,1,calib
15866,1,train
15867,1,test
15868,1,train
15869,0,calib
15870,0,train
15871,1,train
15872,1,train
15873,0,test
15874,1,calib
15875,0,train
15876,1,train
15877,1,train
15878,0,train
15879,1,test
15880,0,train
15881,1,train
15882,1,test
15883,1,train
15884,1,train
15885,1,test
15886,1,train
15887,0,train
15888,1,train
15889,1,test
15890,1,test
15891,0,train
15892,0,test
15893,1,train
15894,1,test
15895,1,train
15896,1,train
15897,1,test
15898,1,train
15899,1,train
15900,1,calib
15901,1,calib
15902,1,test
15903,1,train
15904,0,calib
15905,1,test
15906,1,train
15907,0,train
15908,1,test
15909,0,train
15910,1,test
15911,1,calib
15912,1,train
15913,1,train
15914,1,train
15915,0,calib
15916,1,calib
15917,1,calib
15918,1,train
15919,1,train
15920,0,test
15921,0,train
15922,1,calib
15923,0,train
15924,1,train
15925,1,train
15926,1,train
15927,1,test
15928,1,train
15929,1,train
15930,1,train
15931,1,train
15932,0,train
15933,1,train
15934,1,train
15935,1,train
15936,1,train
15937,1,test
15938,1,train
15939,1,train
15940,0,train
15941,1,train
15942,1,train
15943,1,train
15944,0,train
15945,1,train
15946,1,test
15947,1,train
15948,0,train
15949,1,train
15950,1,train
15951,1,train
15952,1,train
15953,1,train
15954,0,train
15955,0,test
15956,0,calib
15957,1,test
15958,1,test
15959,1,test
15960,1,test
15961,0,train
15962,1,train
15963,1,train
15964,1,train
15965,1,calib
15966,0,train
15967,1,calib
15968,0,train
15969,1,train
15970,1,train
15971,0,train
15972,1,train
15973,1,train
15974,1,train
15975,1,train
15976,1,train
15977,1,train
15978,1,train
15979,1,test
15980,1,train
15981,1,test
15982,1,test
15983,1,train
15984,1,train
15985,0,test
15986,1,train
15987,1,train
15988,1,calib
15989,1,train
15990,1,train
15991,1,train
15992,1,train
15993,1,train
15994,1,test
15995,1,train
15996,1,calib
15997,1,test
15998,0,test
15999,1,train
16000,0,train
16001,1,test
16002,1,train
16003,1,calib
16004,0,test
16005,1,calib
16006,1,calib
16007,1,train
16008,1,test
16009,1,train
16010,1,train
16011,1,train
16012,0,train
16013,1,test
16014,1,train
16015,1,calib
16016,1,train
16017,0,train
16018,0,train
16019,1,train
16020,1,train
16021,1,train
16022,1,test
16023,1,train
16024,1,train
16025,0,train
16026,1,test
16027,1,train
16028,1,train
16029,1,calib
16030,1,train
16031,1,train
16032,0,train
16033,1,train
16034,0,train
16035,1,train
16036,1,test
16037,1,test
16038,1,train
16039,0,train
16040,0,train
16041,1,train
16042,1,train
16043,1,train
16044,1,train
16045,1,train
16046,0,train
16047,1,train
16048,1,train
16049,1,train
16050,0,train
16051,1,test
16052,0,train
16053,0,train
16054,0,test
16055,1,train
16056,1,test
16057,1,test
16058,1,calib
16059,1,calib
16060,1,train
16061,1,train
16062,0,train
16063,1,train
16064,1,test
16065,1,calib
16066,1,calib
16067,1,train
16068,1,test
16069,1,train
16070,1,train
16071,1,test
16072,1,train
16073,1,train
16074,1,test
16075,1,train
16076,1,train
16077,1,train
16078,0,train
16079,0,train
16080,1,train
16081,0,train
16082,1,train
16083,1,train
16084,1,train
16085,1,train
16086,1,train
16087,1,calib
16088,1,train
16089,1,train
16090,1,test
16091,1,train
16092,0,train
16093,0,train
16094,0,calib
16095,1,calib
16096,1,train
16097,1,test
16098,1,train
16099,1,train
16100,1,train
16101,1,test
16102,0,train
16103,1,train
16104,1,train
16105,1,calib
16106,1,test
16107,1,train
16108,1,train
16109,0,train
16110,1,test
16111,1,train
16112,1,calib
16113,0,train
16114,1,calib
16115,1,test
16116,0,train
16117,0,calib
16118,1,train
16119,1,test
16120,1,train
16121,1,train
16122,1,train
16123,1,train
16124,1,train
16125,1,train
16126,0,train
16127,1,train
16128,1,train
16129,1,calib
16130,1,train
16131,1,train
16132,1,test
16133,1,test
16134,1,calib
16135,1,test
16136,1,test
16137,1,train
16138,1,train
16139,0,train
16140,1,train
16141,1,calib
16142,1,test
16143,1,train
16144,1,calib
16145,1,calib
16146,1,train
16147,1,calib
16148,1,train
16149,1,train
16150,1,train
16151,0,calib
16152,0,train
16153,1,train
16154,1,train
16155,1,calib
16156,1,test
16157,1,train
16158,1,train
16159,1,train
16160,1,train
16161,1,calib
16162,1,train
16163,1,calib
16164,0,train
16165,0,calib
16166,1,calib
16167,0,train
16168,0,train
16169,1,train
16170,0,train
16171,0,calib
16172,1,calib
16173,1,train
16174,0,train
16175,1,test
16176,0,calib
16177,0,calib
16178,1,test
16179,1,train
16180,0,train
16181,1,train
16182,0,calib
16183,1,test
16184,1,train
16185,1,train
16186,1,calib
16187,1,train
16188,0,train
16189,1,test
16190,0,test
16191,1,test
16192,1,calib
16193,1,calib
16194,1,calib
16195,1,train
16196,1,calib
16197,1,test
16198,1,calib
16199,1,train
16200,1,train
16201,1,train
16202,1,train
16203,1,train
16204,0,test
16205,0,train
16206,0,train
16207,1,test
16208,1,train
16209,1,test
16210,1,test
16211,1,calib
16212,1,train
16213,1,train
16214,1,train
16215,1,train
16216,1,test
16217,0,train
16218,1,calib
16219,1,train
16220,0,test
16221,1,train
16222,1,train
16223,1,test
16224,1,train
16225,0,train
16226,1,train
16227,0,calib
16228,1,calib
16229,1,calib
16230,1,test
16231,1,test
16232,1,test
16233,1,test
16234,0,calib
16235,1,train
16236,1,train
16237,1,test
16238,0,calib
16239,1,calib
16240,1,train
16241,0,test
16242,1,train
16243,1,test
16244,1,train
16245,1,train
16246,0,train
16247,1,train
16248,1,train
16249,1,train
16250,1,train
16251,1,train
16252,0,train
16253,1,calib
16254,1,train
16255,1,train
16256,1,train
16257,1,test
16258,1,calib
16259,0,train
16260,1,calib
16261,0,train
16262,1,train
16263,1,train
16264,0,test
16265,1,train
16266,1,test
16267,1,test
16268,0,calib
16269,0,train
16270,1,train
16271,1,train
16272,1,train
16273,1,train
16274,1,calib
16275,1,train
16276,1,test
16277,0,train
16278,1,train
16279,1,calib
16280,1,train
16281,1,calib
16282,0,train
16283,0,train
16284,0,train
16285,0,train
